Dependency=ASHRAE IECC Climate Zone 2004	Dependency=Geometry Floor Area	Dependency=Vintage	Option=1 ACH50	Option=2 ACH50	Option=3 ACH50	Option=4 ACH50	Option=5 ACH50	Option=6 ACH50	Option=7 ACH50	Option=8 ACH50	Option=10 ACH50	Option=15 ACH50	Option=20 ACH50	Option=25 ACH50	Option=30 ACH50	Option=40 ACH50	Option=50 ACH50	sampling_probability
3A	2000-2499	1970s	0	1.4e-05	0.000449	0.002992	0.009405	0.019491	0.031378	0.042882	0.111562	0.309113	0.221246	0.123743	0.063441	0.04749	0.016795	0.00255868
3B	2000-2499	1970s	0	0.000166	0.003187	0.01465	0.034169	0.055346	0.072323	0.08253	0.170448	0.318254	0.148543	0.060055	0.023732	0.013485	0.003113	0.00155099
3C	2000-2499	1970s	0	8.1e-05	0.001842	0.009504	0.024244	0.042245	0.05871	0.070658	0.156148	0.327164	0.173531	0.077273	0.032985	0.020314	0.005299	0.000378362
4A	2000-2499	1970s	0	8e-06	0.000264	0.001905	0.00643	0.01416	0.024015	0.034339	0.094748	0.290551	0.231044	0.140045	0.07661	0.061525	0.024354	0.0037844
4B	2000-2499	1970s	0	0.000129	0.002646	0.012685	0.030531	0.05071	0.067666	0.078617	0.166101	0.322331	0.157073	0.065611	0.026615	0.015542	0.003741	0.000184777
4C	2000-2499	1970s	0	1.4e-05	0.000433	0.002904	0.009171	0.019083	0.03083	0.042264	0.110398	0.30802	0.222062	0.124884	0.064312	0.048378	0.017249	0.000583645
5A	2000-2499	1970s	0	4.7e-05	0.0012	0.006737	0.018378	0.033832	0.049242	0.061669	0.143374	0.327481	0.190814	0.09125	0.041249	0.026992	0.007734	0.00380642
5B	2000-2499	1970s	0	0.000129	0.002646	0.012685	0.030531	0.05071	0.067666	0.078617	0.166101	0.322331	0.157073	0.065611	0.026615	0.015542	0.003741	0.000920218
6A	2000-2499	1970s	0	0.000121	0.002504	0.01214	0.029477	0.04932	0.066225	0.077366	0.164615	0.323364	0.159737	0.067404	0.027558	0.016221	0.003948	0.00122859
6B	2000-2499	1970s	0	0.000104	0.00222	0.011028	0.027312	0.046446	0.063226	0.074739	0.161421	0.325229	0.165233	0.071224	0.029623	0.017753	0.004443	0.000252877
7A	2000-2499	1970s	0	0.000121	0.002504	0.01214	0.029477	0.04932	0.066225	0.077366	0.164615	0.323364	0.159737	0.067404	0.027558	0.016221	0.003948	0.000200207
7B	2000-2499	1970s	0	0.000104	0.00222	0.011028	0.027312	0.046446	0.063226	0.074739	0.161421	0.325229	0.165233	0.071224	0.029623	0.017753	0.004443	3.05472e-05
1A	2500-2999	1970s	0	4e-06	0.000166	0.001302	0.004671	0.010813	0.019123	0.028345	0.081941	0.27238	0.235279	0.15197	0.087511	0.074318	0.032179	6.88422e-05
2A	2500-2999	1970s	0	4e-06	0.000166	0.001302	0.004671	0.010813	0.019123	0.028345	0.081941	0.27238	0.235279	0.15197	0.087511	0.074318	0.032179	0.00106529
2B	2500-2999	1970s	0	0.000349	0.005499	0.022257	0.047191	0.070803	0.086771	0.093696	0.180478	0.299463	0.122267	0.044685	0.016291	0.008516	0.001735	0.000138408
3A	2500-2999	1970s	0	3.1e-05	0.000846	0.005055	0.014519	0.027909	0.042149	0.054504	0.132044	0.323676	0.203474	0.103077	0.0488	0.033542	0.010375	0.00120784
3B	2500-2999	1970s	0	0.000349	0.005499	0.022257	0.047191	0.070803	0.086771	0.093696	0.180478	0.299463	0.122267	0.044685	0.016291	0.008516	0.001735	0.000800004
3C	2500-2999	1970s	0	0.000171	0.003252	0.014882	0.034592	0.055878	0.072849	0.082966	0.170915	0.317742	0.147574	0.05944	0.02342	0.013268	0.003051	0.000193451
4A	2500-2999	1970s	0	1.7e-05	0.000506	0.003304	0.01021	0.020865	0.033197	0.044911	0.115329	0.312464	0.218434	0.119992	0.060637	0.044698	0.015435	0.00184442
4B	2500-2999	1970s	0	0.000272	0.00461	0.01949	0.04265	0.065611	0.082102	0.090258	0.177823	0.306534	0.130738	0.049384	0.018487	0.009933	0.002109	0.000105296
4C	2500-2999	1970s	0	3e-05	0.000817	0.004912	0.01418	0.027376	0.041495	0.053827	0.130928	0.323125	0.204604	0.10423	0.04957	0.034237	0.01067	0.00029913
5A	2500-2999	1970s	0	0.0001	0.002164	0.010815	0.026897	0.045891	0.062641	0.074221	0.160776	0.325537	0.166293	0.071985	0.030047	0.018079	0.004555	0.00177193
5B	2500-2999	1970s	0	0.000272	0.00461	0.01949	0.04265	0.065611	0.082102	0.090258	0.177823	0.306534	0.130738	0.049384	0.018487	0.009933	0.002109	0.000582898
6A	2500-2999	1970s	0	0.000255	0.004378	0.018706	0.041302	0.064022	0.080635	0.089145	0.176881	0.308573	0.133385	0.050888	0.019199	0.010397	0.002233	0.000521616
6B	2500-2999	1970s	0	0.000219	0.003902	0.017116	0.038557	0.06074	0.077547	0.086742	0.174685	0.312515	0.139002	0.054185	0.020797	0.011465	0.002529	0.000152819
7A	2500-2999	1970s	0	0.000255	0.004378	0.018706	0.041302	0.064022	0.080635	0.089145	0.176881	0.308573	0.133385	0.050888	0.019199	0.010397	0.002233	7.90942e-05
7B	2500-2999	1970s	0	0.000219	0.003902	0.017116	0.038557	0.06074	0.077547	0.086742	0.174685	0.312515	0.139002	0.054185	0.020797	0.011465	0.002529	2.00356e-05
1A	3000-3999	1970s	0	1.2e-05	0.00039	0.002661	0.008526	0.017956	0.029306	0.040526	0.107064	0.304626	0.224228	0.128163	0.066881	0.051041	0.018619	6.56103e-05
2A	3000-3999	1970s	0	1.2e-05	0.00039	0.002661	0.008526	0.017956	0.029306	0.040526	0.107064	0.304626	0.224228	0.128163	0.066881	0.051041	0.018619	0.000665775
2B	3000-3999	1970s	3e-06	0.000876	0.010449	0.03576	0.06718	0.091603	0.103672	0.104534	0.184775	0.265169	0.091445	0.029441	0.009707	0.004582	0.000803	9.01641e-05
3A	3000-3999	1970s	0	7.9e-05	0.00179	0.009289	0.023804	0.041637	0.058048	0.070048	0.155323	0.327291	0.174717	0.078208	0.033537	0.020762	0.005466	0.000922843
3B	3000-3999	1970s	3e-06	0.000876	0.010449	0.03576	0.06718	0.091603	0.103672	0.104534	0.184775	0.265169	0.091445	0.029441	0.009707	0.004582	0.000803	0.00041533
3C	3000-3999	1970s	1e-06	0.000435	0.006405	0.024923	0.051386	0.075425	0.090768	0.096492	0.182254	0.292561	0.115005	0.04086	0.01457	0.007448	0.001469	0.000113923
4A	3000-3999	1970s	0	4.2e-05	0.001097	0.006263	0.017316	0.032234	0.04736	0.059798	0.140486	0.326728	0.194186	0.094303	0.043169	0.028635	0.008383	0.00121487
4B	3000-3999	1970s	2e-06	0.000686	0.008881	0.031795	0.061628	0.086118	0.09948	0.102099	0.184537	0.275024	0.09916	0.033008	0.011175	0.005419	0.000989	6.24208e-05
4C	3000-3999	1970s	0	7.4e-05	0.001725	0.009037	0.023303	0.040944	0.057288	0.069344	0.154364	0.327491	0.176148	0.079291	0.034146	0.021227	0.005619	0.000174928
5A	3000-3999	1970s	0	0.000252	0.004354	0.018649	0.041219	0.063923	0.080533	0.089053	0.17676	0.308628	0.133599	0.051041	0.019282	0.010457	0.002251	0.00132435
5B	3000-3999	1970s	2e-06	0.000686	0.008881	0.031795	0.061628	0.086118	0.09948	0.102099	0.184537	0.275024	0.09916	0.033008	0.011175	0.005419	0.000989	0.000331135
6A	3000-3999	1970s	2e-06	0.00064	0.008439	0.030613	0.059935	0.084419	0.098154	0.1013	0.184358	0.277958	0.101593	0.034169	0.011664	0.005703	0.001053	0.000418429
6B	3000-3999	1970s	1e-06	0.000552	0.007584	0.028255	0.056446	0.080813	0.09526	0.099481	0.183744	0.284	0.106838	0.036721	0.012754	0.006347	0.001203	9.12339e-05
7A	3000-3999	1970s	2e-06	0.00064	0.008439	0.030613	0.059935	0.084419	0.098154	0.1013	0.184358	0.277958	0.101593	0.034169	0.011664	0.005703	0.001053	7.11129e-05
7B	3000-3999	1970s	1e-06	0.000552	0.007584	0.028255	0.056446	0.080813	0.09526	0.099481	0.183744	0.284	0.106838	0.036721	0.012754	0.006347	0.001203	1.09599e-05
1A	4000+	1970s	0.000198	0.013451	0.068233	0.128999	0.155596	0.149163	0.125868	0.09856	0.127501	0.108328	0.019278	0.003733	0.000815	0.000253	2.4e-05	1.94779e-05
2A	4000+	1970s	0.000198	0.013451	0.068233	0.128999	0.155596	0.149163	0.125868	0.09856	0.127501	0.108328	0.019278	0.003733	0.000815	0.000253	2.4e-05	0.000224745
2B	4000+	1970s	0.003055	0.11553	0.254659	0.234486	0.160467	0.097842	0.056918	0.032554	0.029226	0.013961	0.001155	0.000127	1.8e-05	3e-06	1e-06	4.8419e-05
3A	4000+	1970s	0.000654	0.038194	0.136994	0.190914	0.181115	0.143271	0.10311	0.070478	0.077495	0.050442	0.006234	0.000905	0.000155	3.8e-05	3e-06	0.000302746
3B	4000+	1970s	0.003055	0.11553	0.254659	0.234486	0.160467	0.097842	0.056918	0.032554	0.029226	0.013961	0.001155	0.000127	1.8e-05	3e-06	1e-06	0.000152727
3C	4000+	1970s	0.001767	0.085697	0.220139	0.229108	0.172713	0.113792	0.07052	0.042514	0.040471	0.021072	0.001937	0.000227	3.3e-05	7e-06	1e-06	4.18611e-05
4A	4000+	1970s	0.000467	0.027658	0.110985	0.171405	0.176298	0.148715	0.112834	0.080664	0.09353	0.066367	0.009248	0.001477	0.000274	7.2e-05	6e-06	0.000408127
4B	4000+	1970s	0.002498	0.104649	0.243403	0.233494	0.165046	0.1033	0.061401	0.035758	0.032757	0.016124	0.001385	0.000156	2.2e-05	4e-06	1e-06	2.74768e-05
4C	4000+	1970s	0.000638	0.037412	0.135204	0.189649	0.180854	0.143685	0.103793	0.071176	0.078571	0.051467	0.006413	0.000936	0.000161	3.9e-05	3e-06	7.27394e-05
5A	4000+	1970s	0.00125	0.067514	0.193406	0.220649	0.178794	0.124757	0.081013	0.050778	0.05051	0.028101	0.002813	0.000349	5.3e-05	1.1e-05	1e-06	0.000504914
5B	4000+	1970s	0.002498	0.104649	0.243403	0.233494	0.165046	0.1033	0.061401	0.035758	0.032757	0.016124	0.001385	0.000156	2.2e-05	4e-06	1e-06	0.00014234
6A	4000+	1970s	0.002385	0.101552	0.239673	0.232996	0.16645	0.105043	0.06284	0.036781	0.033867	0.016775	0.001448	0.000163	2.3e-05	5e-06	1e-06	0.000118409
6B	4000+	1970s	0.002098	0.094897	0.232086	0.231808	0.169116	0.108534	0.065835	0.038988	0.036384	0.018399	0.001633	0.000188	2.7e-05	5e-06	1e-06	4.31431e-05
7A	4000+	1970s	0.002385	0.101552	0.239673	0.232996	0.16645	0.105043	0.06284	0.036781	0.033867	0.016775	0.001448	0.000163	2.3e-05	5e-06	1e-06	1.81104e-05
7B	4000+	1970s	0.002098	0.094897	0.232086	0.231808	0.169116	0.108534	0.065835	0.038988	0.036384	0.018399	0.001633	0.000188	2.7e-05	5e-06	1e-06	4.98418e-06
1A	500-749	1970s	0	0	6e-06	7.9e-05	0.000418	0.001331	0.003084	0.00577	0.022676	0.12896	0.188342	0.182397	0.145725	0.17816	0.143053	0.00042787
2A	500-749	1970s	0	0	6e-06	7.9e-05	0.000418	0.001331	0.003084	0.00577	0.022676	0.12896	0.188342	0.182397	0.145725	0.17816	0.143053	0.00208241
2B	500-749	1970s	0	1.6e-05	0.000476	0.003133	0.009766	0.020109	0.032201	0.043808	0.113304	0.310729	0.219972	0.122	0.062132	0.046187	0.016167	0.000292506
3A	500-749	1970s	0	1e-06	4.7e-05	0.000447	0.001873	0.004938	0.00975	0.015895	0.052055	0.214942	0.230638	0.176005	0.115971	0.114248	0.06319	0.00172149
3B	500-749	1970s	0	1.6e-05	0.000476	0.003133	0.009766	0.020109	0.032201	0.043808	0.113304	0.310729	0.219972	0.122	0.062132	0.046187	0.016167	0.00200488
3C	500-749	1970s	0	7e-06	0.00025	0.001832	0.006232	0.013803	0.023515	0.033746	0.093531	0.288983	0.231572	0.141208	0.077626	0.062676	0.025018	0.000544946
4A	500-749	1970s	0	0	2.5e-05	0.000259	0.001168	0.003275	0.006816	0.011627	0.040433	0.185475	0.220602	0.182258	0.128048	0.135474	0.084538	0.00310386
4B	500-749	1970s	0	1.2e-05	0.000385	0.002627	0.008431	0.017787	0.029077	0.040268	0.106583	0.304202	0.224584	0.128631	0.06723	0.05139	0.018793	0.000133827
4C	500-749	1970s	0	1e-06	4.6e-05	0.000433	0.001818	0.004808	0.009522	0.015569	0.051194	0.212919	0.230111	0.176568	0.116853	0.11567	0.064487	0.000537311
5A	500-749	1970s	0	4e-06	0.000152	0.001206	0.004374	0.010222	0.018228	0.027213	0.079418	0.268369	0.235731	0.154237	0.089747	0.077092	0.034007	0.00370162
5B	500-749	1970s	0	1.2e-05	0.000385	0.002627	0.008431	0.017787	0.029077	0.040268	0.106583	0.304202	0.224584	0.128631	0.06723	0.05139	0.018793	0.000763166
6A	500-749	1970s	0	1.1e-05	0.000357	0.002475	0.008035	0.017095	0.028139	0.039197	0.104517	0.302073	0.225904	0.130653	0.068821	0.053054	0.019669	0.0010217
6B	500-749	1970s	0	9e-06	0.000311	0.002201	0.007275	0.015725	0.026237	0.03698	0.100128	0.297147	0.228416	0.134912	0.072275	0.056738	0.021646	0.000166194
7A	500-749	1970s	0	1.1e-05	0.000357	0.002475	0.008035	0.017095	0.028139	0.039197	0.104517	0.302073	0.225904	0.130653	0.068821	0.053054	0.019669	0.000134254
7B	500-749	1970s	0	9e-06	0.000311	0.002201	0.007275	0.015725	0.026237	0.03698	0.100128	0.297147	0.228416	0.134912	0.072275	0.056738	0.021646	2.31177e-05
1A	750-999	1970s	0	0	9e-06	0.000114	0.000577	0.001773	0.003979	0.00724	0.027408	0.145799	0.199803	0.184163	0.141367	0.165211	0.122556	0.000699366
2A	750-999	1970s	0	0	9e-06	0.000114	0.000577	0.001773	0.003979	0.00724	0.027408	0.145799	0.199803	0.184163	0.141367	0.165211	0.122556	0.00321599
2B	750-999	1970s	0	2.3e-05	0.000657	0.004106	0.012235	0.024246	0.037574	0.049682	0.123861	0.318942	0.211331	0.111445	0.054492	0.038762	0.012644	0.000543254
3A	750-999	1970s	0	2e-06	7.1e-05	0.000625	0.002492	0.006311	0.012051	0.019092	0.060226	0.233015	0.234455	0.170253	0.107758	0.101524	0.052126	0.00291835
3B	750-999	1970s	0	2.3e-05	0.000657	0.004106	0.012235	0.024246	0.037574	0.049682	0.123861	0.318942	0.211331	0.111445	0.054492	0.038762	0.012644	0.00285935
3C	750-999	1970s	0	1.1e-05	0.000354	0.002448	0.007946	0.016927	0.027899	0.038915	0.103956	0.30145	0.226233	0.131198	0.069257	0.053507	0.019898	0.000779963
4A	750-999	1970s	0	1e-06	3.8e-05	0.000367	0.001576	0.004248	0.00855	0.014174	0.047469	0.20389	0.227442	0.178823	0.120693	0.122104	0.070625	0.00442494
4B	750-999	1970s	0	1.8e-05	0.000535	0.00346	0.010613	0.021554	0.034106	0.045918	0.117172	0.313986	0.216981	0.118163	0.059301	0.043389	0.014806	0.000231229
4C	750-999	1970s	0	1e-06	6.7e-05	0.000599	0.002411	0.006141	0.011778	0.018725	0.059322	0.231127	0.234133	0.170911	0.108642	0.102862	0.05328	0.000850367
5A	750-999	1970s	0	6e-06	0.00022	0.001635	0.00565	0.012694	0.021899	0.031778	0.089378	0.283357	0.233194	0.145122	0.081089	0.066633	0.027348	0.00542476
5B	750-999	1970s	0	1.8e-05	0.000535	0.00346	0.010613	0.021554	0.034106	0.045918	0.117172	0.313986	0.216981	0.118163	0.059301	0.043389	0.014806	0.00122446
6A	750-999	1970s	0	1.6e-05	0.000501	0.003278	0.010148	0.020767	0.033075	0.044781	0.115099	0.312269	0.218607	0.120229	0.060819	0.044884	0.015526	0.0014249
6B	750-999	1970s	0	1.4e-05	0.000437	0.002923	0.00922	0.019171	0.030953	0.042408	0.110686	0.308324	0.221867	0.124595	0.064093	0.048162	0.017147	0.000345121
7A	750-999	1970s	0	1.6e-05	0.000501	0.003278	0.010148	0.020767	0.033075	0.044781	0.115099	0.312269	0.218607	0.120229	0.060819	0.044884	0.015526	0.000190333
7B	750-999	1970s	0	1.4e-05	0.000437	0.002923	0.00922	0.019171	0.030953	0.042408	0.110686	0.308324	0.221867	0.124595	0.064093	0.048162	0.017147	4.2901e-05
1A	0-499	1980s	0	0	2.5e-05	0.000257	0.001164	0.003271	0.006812	0.011626	0.040435	0.185463	0.220566	0.182243	0.128057	0.135508	0.084572	5.23671e-05
2A	0-499	1980s	0	0	2.5e-05	0.000257	0.001164	0.003271	0.006812	0.011626	0.040435	0.185463	0.220566	0.182243	0.128057	0.135508	0.084572	0.000446058
2B	0-499	1980s	0	5.3e-05	0.001318	0.007258	0.019511	0.035498	0.051166	0.063545	0.146172	0.327872	0.187319	0.088249	0.039416	0.025467	0.007156	9.94504e-05
3A	0-499	1980s	0	4e-06	0.00016	0.001256	0.004523	0.010515	0.018669	0.027772	0.080672	0.270408	0.235543	0.153111	0.088618	0.075678	0.033069	0.00035288
3B	0-499	1980s	0	5.3e-05	0.001318	0.007258	0.019511	0.035498	0.051166	0.063545	0.146172	0.327872	0.187319	0.088249	0.039416	0.025467	0.007156	0.000495772
3C	0-499	1980s	0	2.6e-05	0.000731	0.004485	0.013161	0.02575	0.039473	0.051706	0.127352	0.321144	0.208097	0.107894	0.052045	0.036494	0.011645	0.00011966
4A	0-499	1980s	0	2e-06	9e-05	0.000764	0.002957	0.00731	0.013678	0.021292	0.06564	0.243945	0.235777	0.166005	0.102487	0.09395	0.046103	0.000734273
4B	0-499	1980s	0	4.2e-05	0.001086	0.006196	0.017151	0.031973	0.047049	0.059489	0.140023	0.326682	0.194768	0.09478	0.043448	0.028855	0.008459	3.80303e-05
4C	0-499	1980s	0	4e-06	0.000154	0.001215	0.004398	0.010267	0.018294	0.027297	0.079607	0.268688	0.235713	0.154069	0.089573	0.076869	0.033851	0.000117869
5A	0-499	1980s	0	1.5e-05	0.000465	0.003077	0.00962	0.019858	0.031867	0.043431	0.112593	0.310071	0.220499	0.122716	0.062666	0.046712	0.016411	0.000720512
5B	0-499	1980s	0	4.2e-05	0.001086	0.006196	0.017151	0.031973	0.047049	0.059489	0.140023	0.326682	0.194768	0.09478	0.043448	0.028855	0.008459	0.000190889
6A	0-499	1980s	0	3.9e-05	0.001019	0.005891	0.016462	0.030926	0.045804	0.058238	0.138063	0.326089	0.197006	0.096838	0.04475	0.029973	0.008902	0.000187429
6B	0-499	1980s	0	3.3e-05	0.000895	0.005293	0.015079	0.028791	0.043231	0.055625	0.133884	0.324512	0.201561	0.101188	0.04756	0.032437	0.00991	3.45416e-05
7A	0-499	1980s	0	3.9e-05	0.001019	0.005891	0.016462	0.030926	0.045804	0.058238	0.138063	0.326089	0.197006	0.096838	0.04475	0.029973	0.008902	1.66483e-05
7B	0-499	1980s	0	3.3e-05	0.000895	0.005293	0.015079	0.028791	0.043231	0.055625	0.133884	0.324512	0.201561	0.101188	0.04756	0.032437	0.00991	6.85483e-06
1A	1000-1499	1980s	0	2e-06	0.0001	0.000837	0.0032	0.007819	0.01449	0.022367	0.068207	0.248812	0.236105	0.163917	0.100052	0.090569	0.043524	0.000755803
2A	1000-1499	1980s	0	2e-06	0.0001	0.000837	0.0032	0.007819	0.01449	0.022367	0.068207	0.248812	0.236105	0.163917	0.100052	0.090569	0.043524	0.0054607
2B	1000-1499	1980s	0	0.000203	0.003692	0.016408	0.037318	0.059239	0.076111	0.085601	0.173577	0.314191	0.141628	0.055774	0.021582	0.011997	0.002679	0.000956809
3A	1000-1499	1980s	0	1.8e-05	0.000533	0.003446	0.010577	0.021488	0.034016	0.045817	0.116986	0.313845	0.217138	0.118344	0.059426	0.043506	0.014859	0.00545514
3B	1000-1499	1980s	0	0.000203	0.003692	0.016408	0.037318	0.059239	0.076111	0.085601	0.173577	0.314191	0.141628	0.055774	0.021582	0.011997	0.002679	0.00405259
3C	1000-1499	1980s	0	9.8e-05	0.002141	0.010719	0.026697	0.045612	0.062338	0.073947	0.160426	0.325692	0.166856	0.07238	0.030259	0.018232	0.004601	0.000790038
4A	1000-1499	1980s	0	1e-05	0.000315	0.00221	0.007285	0.015729	0.026232	0.036967	0.100089	0.297072	0.228407	0.134932	0.0723	0.056775	0.021679	0.00628422
4B	1000-1499	1980s	0	0.000158	0.003074	0.014254	0.033454	0.054448	0.07143	0.081786	0.16964	0.319097	0.150195	0.06111	0.02427	0.01386	0.003223	0.000348573
4C	1000-1499	1980s	0	1.7e-05	0.000512	0.003339	0.010308	0.021043	0.03344	0.045186	0.115843	0.312904	0.218045	0.119497	0.060274	0.044337	0.015253	0.000918217
5A	1000-1499	1980s	0	5.8e-05	0.001411	0.007666	0.020386	0.036768	0.052612	0.064936	0.148198	0.328004	0.184698	0.086055	0.038091	0.024373	0.006743	0.00513505
5B	1000-1499	1980s	0	0.000158	0.003074	0.014254	0.033454	0.054448	0.07143	0.081786	0.16964	0.319097	0.150195	0.06111	0.02427	0.01386	0.003223	0.00145983
6A	1000-1499	1980s	0	0.000147	0.002905	0.013627	0.032293	0.05298	0.069971	0.080577	0.168332	0.320438	0.152835	0.062818	0.025158	0.014499	0.003422	0.00162783
6B	1000-1499	1980s	0	0.000126	0.002579	0.012409	0.029985	0.049988	0.066921	0.077974	0.16535	0.322884	0.158431	0.06652	0.027095	0.01589	0.00385	0.000325673
7A	1000-1499	1980s	0	0.000147	0.002905	0.013627	0.032293	0.05298	0.069971	0.080577	0.168332	0.320438	0.152835	0.062818	0.025158	0.014499	0.003422	0.000191298
7B	1000-1499	1980s	0	0.000126	0.002579	0.012409	0.029985	0.049988	0.066921	0.077974	0.16535	0.322884	0.158431	0.06652	0.027095	0.01589	0.00385	5.33082e-05
1A	1500-1999	1980s	0	5e-06	0.0002	0.001516	0.005307	0.012042	0.020945	0.030609	0.086879	0.279803	0.234003	0.147436	0.083213	0.06914	0.028902	0.000405821
2A	1500-1999	1980s	0	5e-06	0.0002	0.001516	0.005307	0.012042	0.020945	0.030609	0.086879	0.279803	0.234003	0.147436	0.083213	0.06914	0.028902	0.0047093
2B	1500-1999	1980s	1e-06	0.000423	0.006293	0.02461	0.050911	0.074923	0.090358	0.096229	0.18215	0.293387	0.115738	0.04122	0.014725	0.007541	0.001491	0.000698328
3A	1500-1999	1980s	0	3.7e-05	0.000987	0.005741	0.016121	0.030407	0.045183	0.057611	0.137066	0.325733	0.198113	0.097884	0.045421	0.030557	0.009137	0.00481264
3B	1500-1999	1980s	1e-06	0.000423	0.006293	0.02461	0.050911	0.074923	0.090358	0.096229	0.18215	0.293387	0.115738	0.04122	0.014725	0.007541	0.001491	0.0028719
3C	1500-1999	1980s	0	0.000208	0.00375	0.016597	0.037649	0.059644	0.076505	0.085919	0.173901	0.313758	0.140898	0.055326	0.02136	0.011848	0.002638	0.000585832
4A	1500-1999	1980s	0	2e-05	0.000596	0.003781	0.011417	0.022892	0.035837	0.047808	0.120567	0.316639	0.2142	0.114754	0.05683	0.040988	0.01367	0.00532533
4B	1500-1999	1980s	0	0.00033	0.005295	0.021629	0.046162	0.069633	0.085729	0.092942	0.179937	0.301128	0.12414	0.045696	0.016755	0.008811	0.001811	0.000272812
4C	1500-1999	1980s	0	3.6e-05	0.000957	0.005585	0.015754	0.029837	0.044497	0.056918	0.135968	0.325342	0.199308	0.09902	0.046158	0.031209	0.009411	0.000803488
5A	1500-1999	1980s	0	0.000121	0.002504	0.01213	0.029455	0.049291	0.066198	0.077346	0.164601	0.323394	0.159768	0.067424	0.027573	0.016237	0.003958	0.00395292
5B	1500-1999	1980s	0	0.00033	0.005295	0.021629	0.046162	0.069633	0.085729	0.092942	0.179937	0.301128	0.12414	0.045696	0.016755	0.008811	0.001811	0.000995503
6A	1500-1999	1980s	0	0.000309	0.005027	0.020771	0.044743	0.068009	0.084273	0.091875	0.179129	0.30336	0.126767	0.047142	0.017427	0.009243	0.001924	0.00128929
6B	1500-1999	1980s	0	0.000264	0.004477	0.019022	0.041835	0.064645	0.08121	0.089581	0.177255	0.30779	0.132342	0.050285	0.018909	0.010205	0.00218	0.000234933
7A	1500-1999	1980s	0	0.000309	0.005027	0.020771	0.044743	0.068009	0.084273	0.091875	0.179129	0.30336	0.126767	0.047142	0.017427	0.009243	0.001924	0.000148679
7B	1500-1999	1980s	0	0.000264	0.004477	0.019022	0.041835	0.064645	0.08121	0.089581	0.177255	0.30779	0.132342	0.050285	0.018909	0.010205	0.00218	3.16544e-05
1A	2000-2499	1980s	0	1.3e-05	0.000397	0.002688	0.008586	0.018054	0.029435	0.040676	0.107368	0.305023	0.224091	0.127859	0.066615	0.050743	0.018451	0.000257415
2A	2000-2499	1980s	0	1.3e-05	0.000397	0.002688	0.008586	0.018054	0.029435	0.040676	0.107368	0.305023	0.224091	0.127859	0.066615	0.050743	0.018451	0.00269681
2B	2000-2499	1980s	3e-06	0.000882	0.010517	0.035961	0.067475	0.091898	0.103897	0.104664	0.18479	0.264664	0.091046	0.029251	0.009627	0.004534	0.000792	0.00038547
3A	2000-2499	1980s	0	7.9e-05	0.0018	0.00934	0.023928	0.041829	0.058274	0.070269	0.155643	0.327298	0.174309	0.077879	0.033342	0.020603	0.005406	0.00271358
3B	2000-2499	1980s	3e-06	0.000882	0.010517	0.035961	0.067475	0.091898	0.103897	0.104664	0.18479	0.264664	0.091046	0.029251	0.009627	0.004534	0.000792	0.00172833
3C	2000-2499	1980s	1e-06	0.000442	0.006458	0.025061	0.051597	0.075662	0.090985	0.096658	0.1824	0.292253	0.114586	0.040618	0.014455	0.007373	0.001449	0.000355429
4A	2000-2499	1980s	0	4.3e-05	0.00111	0.006315	0.017424	0.032392	0.047547	0.059987	0.140795	0.326882	0.193865	0.093971	0.042945	0.02843	0.008294	0.00337012
4B	2000-2499	1980s	2e-06	0.000694	0.00894	0.031946	0.061861	0.086383	0.099718	0.102273	0.18466	0.274615	0.098717	0.03278	0.011076	0.00536	0.000975	0.000167828
4C	2000-2499	1980s	0	7.6e-05	0.001749	0.009117	0.023446	0.041131	0.05749	0.069533	0.154634	0.327484	0.17576	0.078974	0.033959	0.021079	0.005568	0.000444259
5A	2000-2499	1980s	0	0.000258	0.004399	0.018769	0.041409	0.064148	0.080752	0.089234	0.17696	0.308429	0.133179	0.050761	0.019134	0.01035	0.002218	0.00320598
5B	2000-2499	1980s	2e-06	0.000694	0.00894	0.031946	0.061861	0.086383	0.099718	0.102273	0.18466	0.274615	0.098717	0.03278	0.011076	0.00536	0.000975	0.000622084
