Dependency=Geometry Building Type RECS	Dependency=HVAC Cooling Type	Dependency=HVAC Heating Type	Dependency=Vintage	Option=Cooling Only	Option=Heating and Cooling	Option=Heating Only	Option=None	Option=Void	source_count	source_weight	sampling_probability
Single-Family Detached	Central AC	Non-Ducted Heating	2010s	0	0	0	1	0	36	195320	0.00130259
Single-Family Detached	Ducted Heat Pump	Non-Ducted Heating	2010s	0	0	0	0	1	36	0	0
Single-Family Detached	Evaporative or Swamp Cooler	Non-Ducted Heating	2010s	0	0	0	0	1	32	0	0
Single-Family Detached	Non-Ducted Heat Pump	Non-Ducted Heating	2010s	0	0	0	0	1	40	24260.5	0
Single-Family Detached	None	Non-Ducted Heating	2010s	0	0	0	1	0	33	91937.3	0.00061671
Single-Family Detached	Room AC	Non-Ducted Heating	2010s	0	0	0	1	0	17	48252.4	0.000322456
Single-Family Detached	Central AC	None	2010s	0	0	0	1	0	23	178982	0.000122412
Single-Family Detached	Ducted Heat Pump	None	2010s	0	0	0	0	1	23	0	0
Single-Family Detached	Evaporative or Swamp Cooler	None	2010s	0	0	0	0	1	2	0	0
Single-Family Detached	Non-Ducted Heat Pump	None	2010s	0	0	0	0	1	16	10228.6	0
Single-Family Detached	None	None	2010s	0	0	0	1	0	16	19535.8	4.13508e-05
Single-Family Detached	Room AC	None	2010s	0	0	0	1	0	16	0	3.76945e-06
Single-Family Detached	Central AC	Ducted Heat Pump	<1940	0	0	0	0	1	62	0	0
Single-Family Detached	Ducted Heat Pump	Ducted Heat Pump	<1940	0	0	0	1	0	62	317251	0.00313261
Single-Family Detached	Evaporative or Swamp Cooler	Ducted Heat Pump	<1940	0	0	0	0	1	10	4386.51	0
Single-Family Detached	Non-Ducted Heat Pump	Ducted Heat Pump	<1940	0	0	0	0	1	180	0	0
Single-Family Detached	None	Ducted Heat Pump	<1940	0	0	0	0	1	180	19954.1	0
Single-Family Detached	Room AC	Ducted Heat Pump	<1940	0	0	0	0	1	298	14499.8	0
Single-Family Detached	Central AC	Ducted Heating	<1940	0	0	0	1	0	808	4.24088e+06	0.0339471
Single-Family Detached	Ducted Heat Pump	Ducted Heating	<1940	0	0	0	0	1	808	0	0
Single-Family Detached	Evaporative or Swamp Cooler	Ducted Heating	<1940	0	0	0	0	1	10	37434.6	0
Single-Family Detached	Non-Ducted Heat Pump	Ducted Heating	<1940	0	0	0	0	1	11	43517.4	0
Single-Family Detached	None	Ducted Heating	<1940	0	0	0	1	0	164	891353	0.00686176
Single-Family Detached	Room AC	Ducted Heating	<1940	0	0	0	1	0	295	1.46033e+06	0.0121192
Single-Family Detached	Central AC	Non-Ducted Heat Pump	<1940	0	0	0	0	1	102	10556.4	0
Single-Family Detached	Ducted Heat Pump	Non-Ducted Heat Pump	<1940	0	0	0	0	1	102	0	0
Single-Family Detached	Evaporative or Swamp Cooler	Non-Ducted Heat Pump	<1940	0	0	0	0	1	3	0	0
Single-Family Detached	Non-Ducted Heat Pump	Non-Ducted Heat Pump	<1940	0	0	0	1	0	14	61860.2	0.000935887
Single-Family Detached	None	Non-Ducted Heat Pump	<1940	0	0	0	0	1	18	20618	0
Single-Family Detached	Room AC	Non-Ducted Heat Pump	<1940	0	0	0	0	1	10	0	0
Single-Family Detached	Central AC	Non-Ducted Heating	<1940	0	0	0	1	0	93	444981	0.00367566
Single-Family Detached	Ducted Heat Pump	Non-Ducted Heating	<1940	0	0	0	0	1	93	0	0
Single-Family Detached	Evaporative or Swamp Cooler	Non-Ducted Heating	<1940	0	0	0	0	1	32	13298.1	0
Single-Family Detached	Non-Ducted Heat Pump	Non-Ducted Heating	<1940	0	0	0	0	1	26	100505	0
Single-Family Detached	None	Non-Ducted Heating	<1940	0	0	0	1	0	107	465846	0.00434269
Single-Family Detached	Room AC	Non-Ducted Heating	<1940	0	0	0	1	0	304	1.46696e+06	0.0132399
Single-Family Detached	Central AC	None	<1940	0	0	0	1	0	102	48197.7	7.32223e-05
Single-Family Detached	Ducted Heat Pump	None	<1940	0	0	0	0	1	102	0	0
Single-Family Detached	Evaporative or Swamp Cooler	None	<1940	0	0	0	0	1	2	0	0
Single-Family Detached	Non-Ducted Heat Pump	None	<1940	0	0	0	0	1	18	2798.55	0
Single-Family Detached	None	None	<1940	0	0	0	1	0	16	86745.2	0.000292618
Single-Family Detached	Room AC	None	<1940	0	0	0	1	0	10	38911.7	9.7385e-05
# Created by: sources\recs\recs2020\tsv_maker.py
# Description: The presence of an HVAC system shared between multiple dwelling units.
# Source: The sample counts and sample weights are constructed using U.S. EIA 2020 Residential Energy Consumption Survey (RECS) microdata.
# Assumption: Due to low sample sizes, the fallback rules are applied in following order
# Assumption: [1] Vintage: Vintage ACS 20 year bin[2] HVAC Cooling Type: Lump 1) Central AC and Ducted Heat Pump and 2) Non-Ducted Heat Pump and None[3] HVAC Heating Type: Lump 1) Ducted Heating and Ducted Heat Pump and 2) Non-Ducted Heat Pump and None[4] HVAC Cooling Type: Lump 1) Central AC and Ducted Heat Pump and 2) Non-Ducted Heat Pump, Non-Ducted Heating, and None[5] HVAC Heating Type: Lump 1) Ducted Heating and Ducted Heat Pump and 2) Non-Ducted Heat Pump, None, and Room AC[6] Vintage: Vintage pre 1960s and post 2000[7] Vintage: All vintages
# Assumption: Evaporative or Swamp Cooler Cooling Type assigned Void option
# Assumption: Ducted Heat Pump assigned for both heating and cooling, other combinations assigned Void option
# Assumption: Non-Ducted Heat Pump assigned for both heating and cooling, other combinations assigned Void option
