Dependency=Location Region	Dependency=Vintage	Dependency=Geometry Building Type RECS	Dependency=Geometry Foundation Type	Option=None	Option=Uninsulated	Option=2ft R5 Under, Horizontal	Option=2ft R10 Under, Horizontal	Option=4ft R5 Under, Horizontal	Option=2ft R5 Perimeter, Vertical	Option=2ft R10 Perimeter, Vertical	Option=R10 Whole Slab, Horizontal
CR03	1960s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0
CR04	1960s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0
CR05	1960s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0
CR06	1960s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0
CR07	1960s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0
CR08	1960s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0
CR09	1960s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0
CR10	1960s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0
CR11	1960s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0
CR02	1970s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0
CR03	1970s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0
CR04	1970s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0
CR05	1970s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0
CR06	1970s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0
CR07	1970s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0
CR08	1970s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0
CR09	1970s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0
CR10	1970s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0
CR11	1970s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0
CR02	1980s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0
CR03	1980s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0
CR04	1980s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0
CR05	1980s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0
CR06	1980s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0
CR07	1980s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0
CR08	1980s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0
CR09	1980s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0
CR10	1980s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0
CR11	1980s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0
CR02	1990s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0
CR03	1990s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0
CR04	1990s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0
CR05	1990s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0
CR06	1990s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0
CR07	1990s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0
CR08	1990s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0
CR09	1990s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0
CR10	1990s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0
CR11	1990s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0
CR02	2000s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0
CR03	2000s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0
CR04	2000s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0
CR05	2000s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0
CR06	2000s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0
CR07	2000s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0
CR08	2000s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0
CR09	2000s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0
CR10	2000s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0
CR11	2000s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0
CR02	2010s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0
CR03	2010s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0
CR04	2010s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0
CR05	2010s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0
CR06	2010s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0
CR07	2010s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0
CR08	2010s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0
CR09	2010s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0
CR10	2010s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0
CR11	2010s	Multi-Family with 5+ Units	Ambient	1	0	0	0	0	0	0	0
CR02	<1940	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0
CR03	<1940	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0
CR04	<1940	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0
CR05	<1940	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0
CR06	<1940	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0
CR07	<1940	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0
CR08	<1940	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0
CR09	<1940	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0
CR10	<1940	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0
CR11	<1940	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0
CR02	1940s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0
CR03	1940s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0
CR04	1940s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0
CR05	1940s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0
CR06	1940s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0
CR07	1940s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0
CR08	1940s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0
CR09	1940s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0
CR10	1940s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0
CR11	1940s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0
CR02	1950s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0
CR03	1950s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0
CR04	1950s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0
CR05	1950s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0
CR06	1950s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0
CR07	1950s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0
CR08	1950s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0
CR09	1950s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0
CR10	1950s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0
CR11	1950s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0
CR02	1960s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0
CR03	1960s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0
CR04	1960s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0
CR05	1960s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0
CR06	1960s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0
CR07	1960s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0
CR08	1960s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0
CR09	1960s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0
CR10	1960s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0
CR11	1960s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0
CR02	1970s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0
CR03	1970s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0
CR04	1970s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0
CR05	1970s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0
CR06	1970s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0
CR07	1970s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0
CR08	1970s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0
CR09	1970s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0
CR10	1970s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0
CR11	1970s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0
CR02	1980s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0
CR03	1980s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0
CR04	1980s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0
CR05	1980s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0
CR06	1980s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0
CR07	1980s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0
CR08	1980s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0
CR09	1980s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0
CR10	1980s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0
CR11	1980s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0
CR02	1990s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0
CR03	1990s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0
CR04	1990s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0
CR05	1990s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0
CR06	1990s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0
CR07	1990s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0
CR08	1990s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0
CR09	1990s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0
CR10	1990s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0
CR11	1990s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0
CR02	2000s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0
CR03	2000s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0
CR04	2000s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0
CR05	2000s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0
CR06	2000s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0
CR07	2000s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0
CR08	2000s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0
CR09	2000s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0
CR10	2000s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0
CR11	2000s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0
CR02	2010s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0
CR03	2010s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0
CR04	2010s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0
CR05	2010s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0
CR06	2010s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0
CR07	2010s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0
CR08	2010s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0
CR09	2010s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0
CR10	2010s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0
CR11	2010s	Single-Family Attached	Ambient	1	0	0	0	0	0	0	0
CR02	<1940	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0
CR03	<1940	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0
CR04	<1940	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0
CR05	<1940	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0
CR06	<1940	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0
CR07	<1940	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0
CR08	<1940	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0
CR09	<1940	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0
CR10	<1940	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0
CR11	<1940	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0
CR02	1940s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0
CR03	1940s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0
CR04	1940s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0
CR05	1940s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0
CR06	1940s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0
CR07	1940s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0
CR08	1940s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0
CR09	1940s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0
CR10	1940s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0
CR11	1940s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0
CR02	1950s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0
CR03	1950s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0
CR04	1950s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0
CR05	1950s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0
CR06	1950s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0
CR07	1950s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0
CR08	1950s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0
CR09	1950s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0
CR10	1950s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0
CR11	1950s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0
CR02	1960s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0
CR03	1960s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0
CR04	1960s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0
CR05	1960s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0
CR06	1960s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0
CR07	1960s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0
CR08	1960s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0
CR09	1960s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0
CR10	1960s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0
CR11	1960s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0
CR02	1970s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0
CR03	1970s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0
CR04	1970s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0
CR05	1970s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0
CR06	1970s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0
CR07	1970s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0
CR08	1970s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0
CR09	1970s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0
CR10	1970s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0
CR11	1970s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0
CR02	1980s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0
CR03	1980s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0
CR04	1980s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0
CR05	1980s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0
CR06	1980s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0
CR07	1980s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0
CR08	1980s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0
CR09	1980s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0
CR10	1980s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0
CR11	1980s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0
CR02	1990s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0
CR03	1990s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0
CR04	1990s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0
CR05	1990s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0
CR06	1990s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0
CR07	1990s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0
CR08	1990s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0
CR09	1990s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0
CR10	1990s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0
CR11	1990s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0
CR02	2000s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0
CR03	2000s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0
CR04	2000s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0
CR05	2000s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0
CR06	2000s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0
CR07	2000s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0
CR08	2000s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0
CR09	2000s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0
CR10	2000s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0
CR11	2000s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0
CR02	2010s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0
CR03	2010s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0
CR04	2010s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0
CR05	2010s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0
CR06	2010s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0
CR07	2010s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0
CR08	2010s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0
CR09	2010s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0
CR10	2010s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0
CR11	2010s	Single-Family Detached	Ambient	1	0	0	0	0	0	0	0
CR02	<1940	Mobile Home	Slab	0	1	0	0	0	0	0	0
CR03	<1940	Mobile Home	Slab	0	1	0	0	0	0	0	0
CR04	<1940	Mobile Home	Slab	0	1	0	0	0	0	0	0
CR05	<1940	Mobile Home	Slab	0	1	0	0	0	0	0	0
CR06	<1940	Mobile Home	Slab	0	1	0	0	0	0	0	0
CR07	<1940	Mobile Home	Slab	0	1	0	0	0	0	0	0
CR08	<1940	Mobile Home	Slab	0	1	0	0	0	0	0	0
CR09	<1940	Mobile Home	Slab	0	1	0	0	0	0	0	0
CR10	<1940	Mobile Home	Slab	0	1	0	0	0	0	0	0
CR11	<1940	Mobile Home	Slab	0	1	0	0	0	0	0	0
CR02	1940s	Mobile Home	Slab	0	1	0	0	0	0	0	0
CR03	1940s	Mobile Home	Slab	0	1	0	0	0	0	0	0
CR04	1940s	Mobile Home	Slab	0	1	0	0	0	0	0	0
CR05	1940s	Mobile Home	Slab	0	1	0	0	0	0	0	0
CR06	1940s	Mobile Home	Slab	0	1	0	0	0	0	0	0
CR07	1940s	Mobile Home	Slab	0	1	0	0	0	0	0	0
CR08	1940s	Mobile Home	Slab	0	1	0	0	0	0	0	0
CR09	1940s	Mobile Home	Slab	0	1	0	0	0	0	0	0
CR10	1940s	Mobile Home	Slab	0	1	0	0	0	0	0	0
CR11	1940s	Mobile Home	Slab	0	1	0	0	0	0	0	0
CR02	1950s	Mobile Home	Slab	0	1	0	0	0	0	0	0
CR03	1950s	Mobile Home	Slab	0	1	0	0	0	0	0	0
CR04	1950s	Mobile Home	Slab	0	1	0	0	0	0	0	0
CR05	1950s	Mobile Home	Slab	0	1	0	0	0	0	0	0
CR06	1950s	Mobile Home	Slab	0	1	0	0	0	0	0	0
CR07	1950s	Mobile Home	Slab	0	1	0	0	0	0	0	0
CR08	1950s	Mobile Home	Slab	0	1	0	0	0	0	0	0
CR09	1950s	Mobile Home	Slab	0	1	0	0	0	0	0	0
CR10	1950s	Mobile Home	Slab	0	1	0	0	0	0	0	0
CR11	1950s	Mobile Home	Slab	0	1	0	0	0	0	0	0
CR02	1960s	Mobile Home	Slab	0	1	0	0	0	0	0	0
CR03	1960s	Mobile Home	Slab	0	1	0	0	0	0	0	0
CR04	1960s	Mobile Home	Slab	0	1	0	0	0	0	0	0
CR05	1960s	Mobile Home	Slab	0	1	0	0	0	0	0	0
CR06	1960s	Mobile Home	Slab	0	1	0	0	0	0	0	0
CR07	1960s	Mobile Home	Slab	0	1	0	0	0	0	0	0
CR08	1960s	Mobile Home	Slab	0	1	0	0	0	0	0	0
CR09	1960s	Mobile Home	Slab	0	1	0	0	0	0	0	0
CR10	1960s	Mobile Home	Slab	0	1	0	0	0	0	0	0
CR11	1960s	Mobile Home	Slab	0	1	0	0	0	0	0	0
CR02	1970s	Mobile Home	Slab	0	1	0	0	0	0	0	0
CR03	1970s	Mobile Home	Slab	0	1	0	0	0	0	0	0
CR04	1970s	Mobile Home	Slab	0	1	0	0	0	0	0	0
CR05	1970s	Mobile Home	Slab	0	1	0	0	0	0	0	0
CR06	1970s	Mobile Home	Slab	0	1	0	0	0	0	0	0
CR07	1970s	Mobile Home	Slab	0	1	0	0	0	0	0	0
CR08	1970s	Mobile Home	Slab	0	1	0	0	0	0	0	0
CR09	1970s	Mobile Home	Slab	0	1	0	0	0	0	0	0
CR10	1970s	Mobile Home	Slab	0	1	0	0	0	0	0	0
CR11	1970s	Mobile Home	Slab	0	1	0	0	0	0	0	0
CR02	1980s	Mobile Home	Slab	0	0.84	0.07	0.09	0	0	0	0
CR03	1980s	Mobile Home	Slab	0	1	0	0	0	0	0	0
CR04	1980s	Mobile Home	Slab	0	0.26	0.14	0.6	0	0	0	0
CR05	1980s	Mobile Home	Slab	0	0.83	0.11	0.06	0	0	0	0
CR06	1980s	Mobile Home	Slab	0	1	0	0	0	0	0	0
CR07	1980s	Mobile Home	Slab	0	0.45	0.46	0.1	0	0	0	0
CR08	1980s	Mobile Home	Slab	0	0.91	0.09	0	0	0	0	0
CR09	1980s	Mobile Home	Slab	0	0.86	0.14	0	0	0	0	0
CR10	1980s	Mobile Home	Slab	0	0.84	0.16	0	0	0	0	0
CR11	1980s	Mobile Home	Slab	0	1	0	0	0	0	0	0
CR02	1990s	Mobile Home	Slab	0	0.03	0.39	0.18	0	0.05	0.35	0
CR03	1990s	Mobile Home	Slab	0	0.07	0.34	0.32	0	0.02	0.25	0
CR04	1990s	Mobile Home	Slab	0	0.02	0.17	0.23	0	0.22	0.36	0
CR05	1990s	Mobile Home	Slab	0	0.03	0.39	0.01	0	0	0.57	0
CR06	1990s	Mobile Home	Slab	0	0.01	0	0.28	0	0	0.71	0
CR07	1990s	Mobile Home	Slab	0	0.01	0.12	0.08	0	0.65	0.14	0
CR08	1990s	Mobile Home	Slab	0	0.03	0.05	0.31	0	0.46	0.15	0
CR09	1990s	Mobile Home	Slab	0	0.63	0.14	0.12	0	0.06	0.05	0
CR10	1990s	Mobile Home	Slab	0	0.87	0.01	0.01	0	0.08	0.03	0
CR11	1990s	Mobile Home	Slab	0	0.54	0.31	0.03	0	0.05	0.07	0
CR02	2000s	Mobile Home	Slab	0	0.01	0.05	0.04	0	0.19	0.72	0
CR03	2000s	Mobile Home	Slab	0	0.05	0	0.5	0	0	0.45	0
CR04	2000s	Mobile Home	Slab	0	0.01	0.04	0.14	0	0.2	0.62	0
CR05	2000s	Mobile Home	Slab	0	0.01	0.02	0.14	0	0	0.83	0
CR06	2000s	Mobile Home	Slab	0	0.01	0	0.29	0	0	0.7	0
CR07	2000s	Mobile Home	Slab	0	0.01	0.51	0.03	0	0.03	0.42	0
CR08	2000s	Mobile Home	Slab	0	0.11	0.27	0.03	0	0.38	0.21	0
CR09	2000s	Mobile Home	Slab	0	0.67	0.02	0.18	0	0.06	0.08	0
CR10	2000s	Mobile Home	Slab	0	0.69	0.1	0.07	0	0.06	0.07	0
CR11	2000s	Mobile Home	Slab	0	0.74	0.13	0.01	0	0.11	0.01	0
CR02	2010s	Mobile Home	Slab	0	0.01	0.05	0.04	0	0.19	0.72	0
CR03	2010s	Mobile Home	Slab	0	0.05	0	0.5	0	0	0.45	0
CR04	2010s	Mobile Home	Slab	0	0.01	0.04	0.14	0	0.2	0.62	0
CR05	2010s	Mobile Home	Slab	0	0.01	0.02	0.14	0	0	0.83	0
CR06	2010s	Mobile Home	Slab	0	0.01	0	0.29	0	0	0.7	0
CR07	2010s	Mobile Home	Slab	0	0.01	0.51	0.03	0	0.03	0.42	0
CR08	2010s	Mobile Home	Slab	0	0.11	0.27	0.03	0	0.38	0.21	0
CR09	2010s	Mobile Home	Slab	0	0.67	0.02	0.18	0	0.06	0.08	0
CR10	2010s	Mobile Home	Slab	0	0.69	0.1	0.07	0	0.06	0.07	0
CR11	2010s	Mobile Home	Slab	0	0.74	0.13	0.01	0	0.11	0.01	0
CR02	<1940	Multi-Family with 2 - 4 Units	Slab	0	1	0	0	0	0	0	0
CR03	<1940	Multi-Family with 2 - 4 Units	Slab	0	1	0	0	0	0	0	0
CR04	<1940	Multi-Family with 2 - 4 Units	Slab	0	1	0	0	0	0	0	0
CR05	<1940	Multi-Family with 2 - 4 Units	Slab	0	1	0	0	0	0	0	0
CR06	<1940	Multi-Family with 2 - 4 Units	Slab	0	1	0	0	0	0	0	0
CR07	<1940	Multi-Family with 2 - 4 Units	Slab	0	1	0	0	0	0	0	0
CR08	<1940	Multi-Family with 2 - 4 Units	Slab	0	1	0	0	0	0	0	0
CR09	<1940	Multi-Family with 2 - 4 Units	Slab	0	1	0	0	0	0	0	0
CR10	<1940	Multi-Family with 2 - 4 Units	Slab	0	1	0	0	0	0	0	0
CR11	<1940	Multi-Family with 2 - 4 Units	Slab	0	1	0	0	0	0	0	0
CR02	1940s	Multi-Family with 2 - 4 Units	Slab	0	1	0	0	0	0	0	0
CR03	1940s	Multi-Family with 2 - 4 Units	Slab	0	1	0	0	0	0	0	0
CR04	1940s	Multi-Family with 2 - 4 Units	Slab	0	1	0	0	0	0	0	0
CR05	1940s	Multi-Family with 2 - 4 Units	Slab	0	1	0	0	0	0	0	0
CR06	1940s	Multi-Family with 2 - 4 Units	Slab	0	1	0	0	0	0	0	0
CR07	1940s	Multi-Family with 2 - 4 Units	Slab	0	1	0	0	0	0	0	0
CR08	1940s	Multi-Family with 2 - 4 Units	Slab	0	1	0	0	0	0	0	0
CR09	1940s	Multi-Family with 2 - 4 Units	Slab	0	1	0	0	0	0	0	0
CR10	1940s	Multi-Family with 2 - 4 Units	Slab	0	1	0	0	0	0	0	0
CR11	1940s	Multi-Family with 2 - 4 Units	Slab	0	1	0	0	0	0	0	0
CR02	1950s	Multi-Family with 2 - 4 Units	Slab	0	1	0	0	0	0	0	0
