Dependency=Geometry Building Type RECS	Dependency=Geometry Floor Area Bin	Dependency=Geometry Foundation Type	Dependency=Geometry Stories Low Rise	Dependency=Vintage	Option=1 Car	Option=2 Car	Option=3 Car	Option=None	sampling_probability
Single-Family Detached	2500-3999	Unvented Crawlspace	1	1970s	0.075678	0.687491	0.035486	0.201346	0
Single-Family Detached	2500-3999	Unvented Crawlspace	2	1970s	0.075678	0.687491	0.035486	0.201346	0
Single-Family Detached	2500-3999	Unvented Crawlspace	3	1970s	0.075678	0.687491	0.035486	0.201346	0
Single-Family Detached	2500-3999	Unvented Crawlspace	4+	1970s	0	0	0	1	0
Single-Family Detached	4000+	Unvented Crawlspace	1	1970s	0.068886	0.560453	0.208862	0.161799	0
Single-Family Detached	4000+	Unvented Crawlspace	2	1970s	0.068886	0.560453	0.208862	0.161799	0
Single-Family Detached	4000+	Unvented Crawlspace	3	1970s	0.068886	0.560453	0.208862	0.161799	0
Single-Family Detached	4000+	Unvented Crawlspace	4+	1970s	0	0	0	1	0
Single-Family Detached	0-1499	Unvented Crawlspace	1	1980s	0.216117	0	0	0.783883	3.20155e-05
Single-Family Detached	0-1499	Unvented Crawlspace	2	1980s	0.216117	0	0	0.783883	5.69295e-06
Single-Family Detached	0-1499	Unvented Crawlspace	3	1980s	0	0	0	1	2.46566e-07
Single-Family Detached	0-1499	Unvented Crawlspace	4+	1980s	0	0	0	1	0
Single-Family Detached	1500-2499	Unvented Crawlspace	1	1980s	0.127131	0.588891	0	0.283978	5.06102e-05
Single-Family Detached	1500-2499	Unvented Crawlspace	2	1980s	0.127131	0.588891	0	0.283978	2.68453e-05
Single-Family Detached	1500-2499	Unvented Crawlspace	3	1980s	0.127131	0.588891	0	0.283978	5.24975e-07
Single-Family Detached	1500-2499	Unvented Crawlspace	4+	1980s	0	0	0	1	0
Single-Family Detached	2500-3999	Unvented Crawlspace	1	1980s	0.10817	0.685353	0.085808	0.120669	2.1318e-05
Single-Family Detached	2500-3999	Unvented Crawlspace	2	1980s	0.10817	0.685353	0.085808	0.120669	4.42845e-05
Single-Family Detached	2500-3999	Unvented Crawlspace	3	1980s	0.10817	0.685353	0.085808	0.120669	2.14339e-06
Single-Family Detached	2500-3999	Unvented Crawlspace	4+	1980s	0	0	0	1	0
Single-Family Detached	4000+	Unvented Crawlspace	1	1980s	0.033671	0.661581	0.226548	0.0782	1.95297e-06
Single-Family Detached	4000+	Unvented Crawlspace	2	1980s	0.033671	0.661581	0.226548	0.0782	1.01209e-05
Single-Family Detached	4000+	Unvented Crawlspace	3	1980s	0.033671	0.661581	0.226548	0.0782	3.79468e-07
Single-Family Detached	4000+	Unvented Crawlspace	4+	1980s	0	0	0	1	0
Single-Family Detached	0-1499	Unvented Crawlspace	1	1990s	0.163762	0	0	0.836238	2.37612e-05
Single-Family Detached	0-1499	Unvented Crawlspace	2	1990s	0.163762	0	0	0.836238	4.22518e-06
Single-Family Detached	0-1499	Unvented Crawlspace	3	1990s	0	0	0	1	1.82995e-07
Single-Family Detached	0-1499	Unvented Crawlspace	4+	1990s	0	0	0	1	0
Single-Family Detached	1500-2499	Unvented Crawlspace	1	1990s	0.055472	0.703147	0	0.241381	3.75617e-05
Single-Family Detached	1500-2499	Unvented Crawlspace	2	1990s	0.055472	0.703147	0	0.241381	1.9924e-05
Single-Family Detached	1500-2499	Unvented Crawlspace	3	1990s	0.055472	0.703147	0	0.241381	3.89624e-07
Single-Family Detached	1500-2499	Unvented Crawlspace	4+	1990s	0	0	0	1	0
Single-Family Detached	2500-3999	Unvented Crawlspace	1	1990s	0.047959	0.658559	0.177539	0.115943	1.58217e-05
Single-Family Detached	2500-3999	Unvented Crawlspace	2	1990s	0.047959	0.658559	0.177539	0.115943	3.28669e-05
Single-Family Detached	2500-3999	Unvented Crawlspace	3	1990s	0.047959	0.658559	0.177539	0.115943	1.59077e-06
Single-Family Detached	2500-3999	Unvented Crawlspace	4+	1990s	0	0	0	1	0
Single-Family Detached	4000+	Unvented Crawlspace	1	1990s	0.00721	0.602911	0.342193	0.047687	1.44945e-06
Single-Family Detached	4000+	Unvented Crawlspace	2	1990s	0.00721	0.602911	0.342193	0.047687	7.51149e-06
Single-Family Detached	4000+	Unvented Crawlspace	3	1990s	0.00721	0.602911	0.342193	0.047687	2.81632e-07
Single-Family Detached	4000+	Unvented Crawlspace	4+	1990s	0	0	0	1	0
Single-Family Detached	0-1499	Unvented Crawlspace	1	2000s	0.136224	0	0	0.863776	5.06207e-06
Single-Family Detached	0-1499	Unvented Crawlspace	2	2000s	0.136224	0	0	0.863776	9.74107e-07
Single-Family Detached	0-1499	Unvented Crawlspace	3	2000s	0	0	0	1	0
Single-Family Detached	0-1499	Unvented Crawlspace	4+	2000s	0	0	0	1	0
Single-Family Detached	1500-2499	Unvented Crawlspace	1	2000s	0.057359	0.753987	0	0.188653	3.34196e-05
Single-Family Detached	1500-2499	Unvented Crawlspace	2	2000s	0.057359	0.753987	0	0.188653	1.77593e-05
Single-Family Detached	1500-2499	Unvented Crawlspace	3	2000s	0.057359	0.753987	0	0.188653	2.0618e-07
Single-Family Detached	1500-2499	Unvented Crawlspace	4+	2000s	0	0	0	1	0
Single-Family Detached	2500-3999	Unvented Crawlspace	1	2000s	0.039918	0.649167	0.234644	0.076271	9.47672e-06
Single-Family Detached	2500-3999	Unvented Crawlspace	2	2000s	0.039918	0.649167	0.234644	0.076271	2.1973e-05
Single-Family Detached	2500-3999	Unvented Crawlspace	3	2000s	0.039918	0.649167	0.234644	0.076271	3.6399e-07
Single-Family Detached	2500-3999	Unvented Crawlspace	4+	2000s	0	0	0	1	0
Single-Family Detached	4000+	Unvented Crawlspace	1	2000s	0.010732	0.44749	0.498077	0.0437	3.66657e-06
Single-Family Detached	4000+	Unvented Crawlspace	2	2000s	0.010732	0.44749	0.498077	0.0437	1.37495e-05
Single-Family Detached	4000+	Unvented Crawlspace	3	2000s	0.010732	0.44749	0.498077	0.0437	5.42545e-07
Single-Family Detached	4000+	Unvented Crawlspace	4+	2000s	0	0	0	1	0
Single-Family Detached	0-1499	Unvented Crawlspace	1	2010s	0.136224	0	0	0.863776	2.64218e-06
Single-Family Detached	0-1499	Unvented Crawlspace	2	2010s	0.136224	0	0	0.863776	5.08442e-07
Single-Family Detached	0-1499	Unvented Crawlspace	3	2010s	0	0	0	1	0
Single-Family Detached	0-1499	Unvented Crawlspace	4+	2010s	0	0	0	1	0
Single-Family Detached	1500-2499	Unvented Crawlspace	1	2010s	0.057359	0.753987	0	0.188653	1.50791e-05
Single-Family Detached	1500-2499	Unvented Crawlspace	2	2010s	0.057359	0.753987	0	0.188653	8.01308e-06
Single-Family Detached	1500-2499	Unvented Crawlspace	3	2010s	0.057359	0.753987	0	0.188653	9.30291e-08
Single-Family Detached	1500-2499	Unvented Crawlspace	4+	2010s	0	0	0	1	0
Single-Family Detached	2500-3999	Unvented Crawlspace	1	2010s	0.039918	0.649167	0.234644	0.076271	2.34725e-06
Single-Family Detached	2500-3999	Unvented Crawlspace	2	2010s	0.039918	0.649167	0.234644	0.076271	5.44239e-06
Single-Family Detached	2500-3999	Unvented Crawlspace	3	2010s	0.039918	0.649167	0.234644	0.076271	9.01551e-08
Single-Family Detached	2500-3999	Unvented Crawlspace	4+	2010s	0	0	0	1	0
Single-Family Detached	4000+	Unvented Crawlspace	1	2010s	0.010732	0.44749	0.498077	0.0437	3.95303e-06
Single-Family Detached	4000+	Unvented Crawlspace	2	2010s	0.010732	0.44749	0.498077	0.0437	1.48237e-05
Single-Family Detached	4000+	Unvented Crawlspace	3	2010s	0.010732	0.44749	0.498077	0.0437	5.84933e-07
Single-Family Detached	4000+	Unvented Crawlspace	4+	2010s	0	0	0	1	0
Single-Family Detached	0-1499	Unvented Crawlspace	1	<1940	0.075776	0	0	0.924224	0
Single-Family Detached	0-1499	Unvented Crawlspace	2	<1940	0.075776	0	0	0.924224	0
Single-Family Detached	0-1499	Unvented Crawlspace	3	<1940	0	0	0	1	0
Single-Family Detached	0-1499	Unvented Crawlspace	4+	<1940	0	0	0	1	0
Single-Family Detached	1500-2499	Unvented Crawlspace	1	<1940	0.065978	0.09478	0	0.839242	0
Single-Family Detached	1500-2499	Unvented Crawlspace	2	<1940	0.065978	0.09478	0	0.839242	0
Single-Family Detached	1500-2499	Unvented Crawlspace	3	<1940	0.065978	0.09478	0	0.839242	0
Single-Family Detached	1500-2499	Unvented Crawlspace	4+	<1940	0	0	0	1	0
Single-Family Detached	2500-3999	Unvented Crawlspace	1	<1940	0.046238	0.091001	0.008446	0.854315	0
Single-Family Detached	2500-3999	Unvented Crawlspace	2	<1940	0.046238	0.091001	0.008446	0.854315	0
Single-Family Detached	2500-3999	Unvented Crawlspace	3	<1940	0.046238	0.091001	0.008446	0.854315	0
Single-Family Detached	2500-3999	Unvented Crawlspace	4+	<1940	0	0	0	1	0
Single-Family Detached	4000+	Unvented Crawlspace	1	<1940	0.21222	0.194644	0.040975	0.552162	0
Single-Family Detached	4000+	Unvented Crawlspace	2	<1940	0.21222	0.194644	0.040975	0.552162	0
Single-Family Detached	4000+	Unvented Crawlspace	3	<1940	0.21222	0.194644	0.040975	0.552162	0
Single-Family Detached	4000+	Unvented Crawlspace	4+	<1940	0	0	0	1	0
Mobile Home	0-1499	Heated Basement	1	1940s	0	0	0	1	0
Mobile Home	0-1499	Heated Basement	2	1940s	0	0	0	1	0
Mobile Home	0-1499	Heated Basement	3	1940s	0	0	0	1	0
Mobile Home	0-1499	Heated Basement	4+	1940s	0	0	0	1	0
Mobile Home	1500-2499	Heated Basement	1	1940s	0	0	0	1	0
Mobile Home	1500-2499	Heated Basement	2	1940s	0	0	0	1	0
Mobile Home	1500-2499	Heated Basement	3	1940s	0	0	0	1	0
Mobile Home	1500-2499	Heated Basement	4+	1940s	0	0	0	1	0
Mobile Home	2500-3999	Heated Basement	1	1940s	0	0	0	1	0
Mobile Home	2500-3999	Heated Basement	2	1940s	0	0	0	1	0
Mobile Home	2500-3999	Heated Basement	3	1940s	0	0	0	1	0
Mobile Home	2500-3999	Heated Basement	4+	1940s	0	0	0	1	0
Mobile Home	4000+	Heated Basement	1	1940s	0	0	0	1	0
Mobile Home	4000+	Heated Basement	2	1940s	0	0	0	1	0
Mobile Home	4000+	Heated Basement	3	1940s	0	0	0	1	0
Mobile Home	4000+	Heated Basement	4+	1940s	0	0	0	1	0
Mobile Home	0-1499	Heated Basement	1	1950s	0	0	0	1	0
Mobile Home	0-1499	Heated Basement	2	1950s	0	0	0	1	0
Mobile Home	0-1499	Heated Basement	3	1950s	0	0	0	1	0
Mobile Home	0-1499	Heated Basement	4+	1950s	0	0	0	1	0
Mobile Home	1500-2499	Heated Basement	1	1950s	0	0	0	1	0
Mobile Home	1500-2499	Heated Basement	2	1950s	0	0	0	1	0
Mobile Home	1500-2499	Heated Basement	3	1950s	0	0	0	1	0
Mobile Home	1500-2499	Heated Basement	4+	1950s	0	0	0	1	0
Mobile Home	2500-3999	Heated Basement	1	1950s	0	0	0	1	0
Mobile Home	2500-3999	Heated Basement	2	1950s	0	0	0	1	0
Mobile Home	2500-3999	Heated Basement	3	1950s	0	0	0	1	0
Mobile Home	2500-3999	Heated Basement	4+	1950s	0	0	0	1	0
Mobile Home	4000+	Heated Basement	1	1950s	0	0	0	1	0
Mobile Home	4000+	Heated Basement	2	1950s	0	0	0	1	0
Mobile Home	4000+	Heated Basement	3	1950s	0	0	0	1	0
Mobile Home	4000+	Heated Basement	4+	1950s	0	0	0	1	0
Mobile Home	0-1499	Heated Basement	1	1960s	0	0	0	1	0
Mobile Home	0-1499	Heated Basement	2	1960s	0	0	0	1	0
Mobile Home	0-1499	Heated Basement	3	1960s	0	0	0	1	0
Mobile Home	0-1499	Heated Basement	4+	1960s	0	0	0	1	0
Mobile Home	1500-2499	Heated Basement	1	1960s	0	0	0	1	0
Mobile Home	1500-2499	Heated Basement	2	1960s	0	0	0	1	0
Mobile Home	1500-2499	Heated Basement	3	1960s	0	0	0	1	0
Mobile Home	1500-2499	Heated Basement	4+	1960s	0	0	0	1	0
Mobile Home	2500-3999	Heated Basement	1	1960s	0	0	0	1	0
Mobile Home	2500-3999	Heated Basement	2	1960s	0	0	0	1	0
Mobile Home	2500-3999	Heated Basement	3	1960s	0	0	0	1	0
Mobile Home	2500-3999	Heated Basement	4+	1960s	0	0	0	1	0
Mobile Home	4000+	Heated Basement	1	1960s	0	0	0	1	0
Mobile Home	4000+	Heated Basement	2	1960s	0	0	0	1	0
Mobile Home	4000+	Heated Basement	3	1960s	0	0	0	1	0
Mobile Home	4000+	Heated Basement	4+	1960s	0	0	0	1	0
Mobile Home	0-1499	Heated Basement	1	1970s	0	0	0	1	0
Mobile Home	0-1499	Heated Basement	2	1970s	0	0	0	1	0
Mobile Home	0-1499	Heated Basement	3	1970s	0	0	0	1	0
Mobile Home	0-1499	Heated Basement	4+	1970s	0	0	0	1	0
Mobile Home	1500-2499	Heated Basement	1	1970s	0	0	0	1	0
Mobile Home	1500-2499	Heated Basement	2	1970s	0	0	0	1	0
Mobile Home	1500-2499	Heated Basement	3	1970s	0	0	0	1	0
Mobile Home	1500-2499	Heated Basement	4+	1970s	0	0	0	1	0
Mobile Home	2500-3999	Heated Basement	1	1970s	0	0	0	1	0
Mobile Home	2500-3999	Heated Basement	2	1970s	0	0	0	1	0
Mobile Home	2500-3999	Heated Basement	3	1970s	0	0	0	1	0
Mobile Home	2500-3999	Heated Basement	4+	1970s	0	0	0	1	0
Mobile Home	4000+	Heated Basement	1	1970s	0	0	0	1	0
Mobile Home	4000+	Heated Basement	2	1970s	0	0	0	1	0
Mobile Home	4000+	Heated Basement	3	1970s	0	0	0	1	0
Mobile Home	4000+	Heated Basement	4+	1970s	0	0	0	1	0
Mobile Home	0-1499	Heated Basement	1	1980s	0	0	0	1	0
Mobile Home	0-1499	Heated Basement	2	1980s	0	0	0	1	0
Mobile Home	0-1499	Heated Basement	3	1980s	0	0	0	1	0
Mobile Home	0-1499	Heated Basement	4+	1980s	0	0	0	1	0
Mobile Home	1500-2499	Heated Basement	1	1980s	0	0	0	1	0
Mobile Home	1500-2499	Heated Basement	2	1980s	0	0	0	1	0
Mobile Home	1500-2499	Heated Basement	3	1980s	0	0	0	1	0
Mobile Home	1500-2499	Heated Basement	4+	1980s	0	0	0	1	0
Mobile Home	2500-3999	Heated Basement	1	1980s	0	0	0	1	0
Mobile Home	2500-3999	Heated Basement	2	1980s	0	0	0	1	0
Mobile Home	2500-3999	Heated Basement	3	1980s	0	0	0	1	0
Mobile Home	2500-3999	Heated Basement	4+	1980s	0	0	0	1	0
Mobile Home	4000+	Heated Basement	1	1980s	0	0	0	1	0
Mobile Home	4000+	Heated Basement	2	1980s	0	0	0	1	0
Mobile Home	4000+	Heated Basement	3	1980s	0	0	0	1	0
Mobile Home	4000+	Heated Basement	4+	1980s	0	0	0	1	0
Mobile Home	0-1499	Heated Basement	1	1990s	0	0	0	1	0
Mobile Home	0-1499	Heated Basement	2	1990s	0	0	0	1	0
Mobile Home	0-1499	Heated Basement	3	1990s	0	0	0	1	0
Mobile Home	0-1499	Heated Basement	4+	1990s	0	0	0	1	0
Mobile Home	1500-2499	Heated Basement	1	1990s	0	0	0	1	0
Mobile Home	1500-2499	Heated Basement	2	1990s	0	0	0	1	0
Mobile Home	1500-2499	Heated Basement	3	1990s	0	0	0	1	0
Mobile Home	1500-2499	Heated Basement	4+	1990s	0	0	0	1	0
Mobile Home	2500-3999	Heated Basement	1	1990s	0	0	0	1	0
Mobile Home	2500-3999	Heated Basement	2	1990s	0	0	0	1	0
Mobile Home	2500-3999	Heated Basement	3	1990s	0	0	0	1	0
Mobile Home	2500-3999	Heated Basement	4+	1990s	0	0	0	1	0
Mobile Home	4000+	Heated Basement	1	1990s	0	0	0	1	0
Mobile Home	4000+	Heated Basement	2	1990s	0	0	0	1	0
Mobile Home	4000+	Heated Basement	3	1990s	0	0	0	1	0
Mobile Home	4000+	Heated Basement	4+	1990s	0	0	0	1	0
Mobile Home	0-1499	Heated Basement	1	2000s	0	0	0	1	0
Mobile Home	0-1499	Heated Basement	2	2000s	0	0	0	1	0
Mobile Home	0-1499	Heated Basement	3	2000s	0	0	0	1	0
Mobile Home	0-1499	Heated Basement	4+	2000s	0	0	0	1	0
Mobile Home	1500-2499	Heated Basement	1	2000s	0	0	0	1	0
Mobile Home	1500-2499	Heated Basement	2	2000s	0	0	0	1	0
Mobile Home	1500-2499	Heated Basement	3	2000s	0	0	0	1	0
Mobile Home	1500-2499	Heated Basement	4+	2000s	0	0	0	1	0
Mobile Home	2500-3999	Heated Basement	1	2000s	0	0	0	1	0
Mobile Home	2500-3999	Heated Basement	2	2000s	0	0	0	1	0
Mobile Home	2500-3999	Heated Basement	3	2000s	0	0	0	1	0
Mobile Home	2500-3999	Heated Basement	4+	2000s	0	0	0	1	0
Mobile Home	4000+	Heated Basement	1	2000s	0	0	0	1	0
Mobile Home	4000+	Heated Basement	2	2000s	0	0	0	1	0
Mobile Home	4000+	Heated Basement	3	2000s	0	0	0	1	0
Mobile Home	4000+	Heated Basement	4+	2000s	0	0	0	1	0
Mobile Home	0-1499	Heated Basement	1	2010s	0	0	0	1	0
Mobile Home	0-1499	Heated Basement	2	2010s	0	0	0	1	0
Mobile Home	0-1499	Heated Basement	3	2010s	0	0	0	1	0
Mobile Home	0-1499	Heated Basement	4+	2010s	0	0	0	1	0
Mobile Home	1500-2499	Heated Basement	1	2010s	0	0	0	1	0
Mobile Home	1500-2499	Heated Basement	2	2010s	0	0	0	1	0
Mobile Home	1500-2499	Heated Basement	3	2010s	0	0	0	1	0
Mobile Home	1500-2499	Heated Basement	4+	2010s	0	0	0	1	0
Mobile Home	2500-3999	Heated Basement	1	2010s	0	0	0	1	0
Mobile Home	2500-3999	Heated Basement	2	2010s	0	0	0	1	0
Mobile Home	2500-3999	Heated Basement	3	2010s	0	0	0	1	0
Mobile Home	2500-3999	Heated Basement	4+	2010s	0	0	0	1	0
Mobile Home	4000+	Heated Basement	1	2010s	0	0	0	1	0
Mobile Home	4000+	Heated Basement	2	2010s	0	0	0	1	0
Mobile Home	4000+	Heated Basement	3	2010s	0	0	0	1	0
Mobile Home	4000+	Heated Basement	4+	2010s	0	0	0	1	0
Mobile Home	0-1499	Heated Basement	1	<1940	0	0	0	1	0
Mobile Home	0-1499	Heated Basement	2	<1940	0	0	0	1	0
Mobile Home	0-1499	Heated Basement	3	<1940	0	0	0	1	0
Mobile Home	0-1499	Heated Basement	4+	<1940	0	0	0	1	0
Mobile Home	1500-2499	Heated Basement	1	<1940	0	0	0	1	0
Mobile Home	1500-2499	Heated Basement	2	<1940	0	0	0	1	0
Mobile Home	1500-2499	Heated Basement	3	<1940	0	0	0	1	0
Mobile Home	1500-2499	Heated Basement	4+	<1940	0	0	0	1	0
Mobile Home	2500-3999	Heated Basement	1	<1940	0	0	0	1	0
Mobile Home	2500-3999	Heated Basement	2	<1940	0	0	0	1	0
Mobile Home	2500-3999	Heated Basement	3	<1940	0	0	0	1	0
Mobile Home	2500-3999	Heated Basement	4+	<1940	0	0	0	1	0
Mobile Home	4000+	Heated Basement	1	<1940	0	0	0	1	0
Mobile Home	4000+	Heated Basement	2	<1940	0	0	0	1	0
Mobile Home	4000+	Heated Basement	3	<1940	0	0	0	1	0
Mobile Home	4000+	Heated Basement	4+	<1940	0	0	0	1	0
Multi-Family with 2 - 4 Units	0-1499	Heated Basement	1	1940s	0	0	0	1	0
Multi-Family with 2 - 4 Units	0-1499	Heated Basement	2	1940s	0	0	0	1	0
Multi-Family with 2 - 4 Units	0-1499	Heated Basement	3	1940s	0	0	0	1	0
Multi-Family with 2 - 4 Units	0-1499	Heated Basement	4+	1940s	0	0	0	1	0
Multi-Family with 2 - 4 Units	1500-2499	Heated Basement	1	1940s	0	0	0	1	0
Multi-Family with 2 - 4 Units	1500-2499	Heated Basement	2	1940s	0	0	0	1	0
Multi-Family with 2 - 4 Units	1500-2499	Heated Basement	3	1940s	0	0	0	1	0
Multi-Family with 2 - 4 Units	1500-2499	Heated Basement	4+	1940s	0	0	0	1	0
Multi-Family with 2 - 4 Units	2500-3999	Heated Basement	1	1940s	0	0	0	1	0
Multi-Family with 2 - 4 Units	2500-3999	Heated Basement	2	1940s	0	0	0	1	0
Multi-Family with 2 - 4 Units	2500-3999	Heated Basement	3	1940s	0	0	0	1	0
Multi-Family with 2 - 4 Units	2500-3999	Heated Basement	4+	1940s	0	0	0	1	0
Multi-Family with 2 - 4 Units	4000+	Heated Basement	1	1940s	0	0	0	1	0
Multi-Family with 2 - 4 Units	4000+	Heated Basement	2	1940s	0	0	0	1	0
Multi-Family with 2 - 4 Units	4000+	Heated Basement	3	1940s	0	0	0	1	0
Multi-Family with 2 - 4 Units	4000+	Heated Basement	4+	1940s	0	0	0	1	0
Multi-Family with 2 - 4 Units	0-1499	Heated Basement	1	1950s	0	0	0	1	0
Multi-Family with 2 - 4 Units	0-1499	Heated Basement	2	1950s	0	0	0	1	0
Multi-Family with 2 - 4 Units	0-1499	Heated Basement	3	1950s	0	0	0	1	0
Multi-Family with 2 - 4 Units	0-1499	Heated Basement	4+	1950s	0	0	0	1	0
Multi-Family with 2 - 4 Units	1500-2499	Heated Basement	1	1950s	0	0	0	1	0
Multi-Family with 2 - 4 Units	1500-2499	Heated Basement	2	1950s	0	0	0	1	0
Multi-Family with 2 - 4 Units	1500-2499	Heated Basement	3	1950s	0	0	0	1	0
Multi-Family with 2 - 4 Units	1500-2499	Heated Basement	4+	1950s	0	0	0	1	0
Multi-Family with 2 - 4 Units	2500-3999	Heated Basement	1	1950s	0	0	0	1	0
Multi-Family with 2 - 4 Units	2500-3999	Heated Basement	2	1950s	0	0	0	1	0
Multi-Family with 2 - 4 Units	2500-3999	Heated Basement	3	1950s	0	0	0	1	0
Multi-Family with 2 - 4 Units	2500-3999	Heated Basement	4+	1950s	0	0	0	1	0
Multi-Family with 2 - 4 Units	4000+	Heated Basement	1	1950s	0	0	0	1	0
Multi-Family with 2 - 4 Units	4000+	Heated Basement	2	1950s	0	0	0	1	0
Multi-Family with 2 - 4 Units	4000+	Heated Basement	3	1950s	0	0	0	1	0
Multi-Family with 2 - 4 Units	4000+	Heated Basement	4+	1950s	0	0	0	1	0
Multi-Family with 2 - 4 Units	0-1499	Heated Basement	1	1960s	0	0	0	1	0
Multi-Family with 2 - 4 Units	0-1499	Heated Basement	2	1960s	0	0	0	1	0
Multi-Family with 2 - 4 Units	0-1499	Heated Basement	3	1960s	0	0	0	1	0
Multi-Family with 2 - 4 Units	0-1499	Heated Basement	4+	1960s	0	0	0	1	0
Multi-Family with 2 - 4 Units	1500-2499	Heated Basement	1	1960s	0	0	0	1	0
Multi-Family with 2 - 4 Units	1500-2499	Heated Basement	2	1960s	0	0	0	1	0
Multi-Family with 2 - 4 Units	1500-2499	Heated Basement	3	1960s	0	0	0	1	0
Multi-Family with 2 - 4 Units	1500-2499	Heated Basement	4+	1960s	0	0	0	1	0
Multi-Family with 2 - 4 Units	2500-3999	Heated Basement	1	1960s	0	0	0	1	0
Multi-Family with 2 - 4 Units	2500-3999	Heated Basement	2	1960s	0	0	0	1	0
Multi-Family with 2 - 4 Units	2500-3999	Heated Basement	3	1960s	0	0	0	1	0
Multi-Family with 2 - 4 Units	2500-3999	Heated Basement	4+	1960s	0	0	0	1	0
Multi-Family with 2 - 4 Units	4000+	Heated Basement	1	1960s	0	0	0	1	0
Multi-Family with 2 - 4 Units	4000+	Heated Basement	2	1960s	0	0	0	1	0
Multi-Family with 2 - 4 Units	4000+	Heated Basement	3	1960s	0	0	0	1	0
Multi-Family with 2 - 4 Units	4000+	Heated Basement	4+	1960s	0	0	0	1	0
Multi-Family with 2 - 4 Units	0-1499	Heated Basement	1	1970s	0	0	0	1	0
Multi-Family with 2 - 4 Units	0-1499	Heated Basement	2	1970s	0	0	0	1	0
Multi-Family with 2 - 4 Units	0-1499	Heated Basement	3	1970s	0	0	0	1	0
Multi-Family with 2 - 4 Units	0-1499	Heated Basement	4+	1970s	0	0	0	1	0
Multi-Family with 2 - 4 Units	1500-2499	Heated Basement	1	1970s	0	0	0	1	0
Multi-Family with 2 - 4 Units	1500-2499	Heated Basement	2	1970s	0	0	0	1	0
Multi-Family with 2 - 4 Units	1500-2499	Heated Basement	3	1970s	0	0	0	1	0
Multi-Family with 2 - 4 Units	1500-2499	Heated Basement	4+	1970s	0	0	0	1	0
Multi-Family with 2 - 4 Units	2500-3999	Heated Basement	1	1970s	0	0	0	1	0
Multi-Family with 2 - 4 Units	2500-3999	Heated Basement	2	1970s	0	0	0	1	0
Multi-Family with 2 - 4 Units	2500-3999	Heated Basement	3	1970s	0	0	0	1	0
Multi-Family with 2 - 4 Units	2500-3999	Heated Basement	4+	1970s	0	0	0	1	0
Multi-Family with 2 - 4 Units	4000+	Heated Basement	1	1970s	0	0	0	1	0
Multi-Family with 2 - 4 Units	4000+	Heated Basement	2	1970s	0	0	0	1	0
Multi-Family with 2 - 4 Units	4000+	Heated Basement	3	1970s	0	0	0	1	0
Multi-Family with 2 - 4 Units	4000+	Heated Basement	4+	1970s	0	0	0	1	0
Multi-Family with 2 - 4 Units	0-1499	Heated Basement	1	1980s	0	0	0	1	0
Multi-Family with 2 - 4 Units	0-1499	Heated Basement	2	1980s	0	0	0	1	0
Multi-Family with 2 - 4 Units	0-1499	Heated Basement	3	1980s	0	0	0	1	0
Multi-Family with 2 - 4 Units	0-1499	Heated Basement	4+	1980s	0	0	0	1	0
Multi-Family with 2 - 4 Units	1500-2499	Heated Basement	1	1980s	0	0	0	1	0
Multi-Family with 2 - 4 Units	1500-2499	Heated Basement	2	1980s	0	0	0	1	0
Multi-Family with 2 - 4 Units	1500-2499	Heated Basement	3	1980s	0	0	0	1	0
Multi-Family with 2 - 4 Units	1500-2499	Heated Basement	4+	1980s	0	0	0	1	0
Multi-Family with 2 - 4 Units	2500-3999	Heated Basement	1	1980s	0	0	0	1	0
Multi-Family with 2 - 4 Units	2500-3999	Heated Basement	2	1980s	0	0	0	1	0
Multi-Family with 2 - 4 Units	2500-3999	Heated Basement	3	1980s	0	0	0	1	0
Multi-Family with 2 - 4 Units	2500-3999	Heated Basement	4+	1980s	0	0	0	1	0
Multi-Family with 2 - 4 Units	4000+	Heated Basement	1	1980s	0	0	0	1	0
Multi-Family with 2 - 4 Units	4000+	Heated Basement	2	1980s	0	0	0	1	0
Multi-Family with 2 - 4 Units	4000+	Heated Basement	3	1980s	0	0	0	1	0
Multi-Family with 2 - 4 Units	4000+	Heated Basement	4+	1980s	0	0	0	1	0
Multi-Family with 2 - 4 Units	0-1499	Heated Basement	1	1990s	0	0	0	1	0
Multi-Family with 2 - 4 Units	0-1499	Heated Basement	2	1990s	0	0	0	1	0
Multi-Family with 2 - 4 Units	0-1499	Heated Basement	3	1990s	0	0	0	1	0
Multi-Family with 2 - 4 Units	0-1499	Heated Basement	4+	1990s	0	0	0	1	0
Multi-Family with 2 - 4 Units	1500-2499	Heated Basement	1	1990s	0	0	0	1	0
